key;app;id;idversion_init;idversion_end;file;begin_line;end_line;rule;ruleset;package;class;function;priority;violation;violation_nonumbers;version_init;version_end;date_init;date_end;diff;censored
8045;openemr;17543;19;0;interface\modules\zend_modules\module\Carecoordination\src\Carecoordination\Model\EncountermanagerTable.php;180;312;ExcessiveMethodLength;Code Size Rules;Carecoordination\Model;EncountermanagerTable;;3;The method transmitCCD() has 133 lines of code. Current threshold is set to 100. Avoid really long methods.;The method transmitCCD() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8046;openemr;17568;19;0;interface\modules\zend_modules\module\Ccr\src\Ccr\Controller\CcrController.php;90;247;ExcessiveMethodLength;Code Size Rules;Ccr\Controller;CcrController;;3;The method importAction() has 158 lines of code. Current threshold is set to 100. Avoid really long methods.;The method importAction() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8047;openemr;17625;19;0;interface\modules\zend_modules\module\Immunization\src\Immunization\Controller\ImmunizationController.php;154;309;ExcessiveMethodLength;Code Size Rules;Immunization\Controller;ImmunizationController;;3;The method reportAction() has 156 lines of code. Current threshold is set to 100. Avoid really long methods.;The method reportAction() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8048;openemr;17676;19;0;interface\modules\zend_modules\module\Syndromicsurveillance\src\Syndromicsurveillance\Model\SyndromicsurveillanceTable.php;208;490;ExcessiveMethodLength;Code Size Rules;Syndromicsurveillance\Model;SyndromicsurveillanceTable;;3;The method generate_hl7() has 283 lines of code. Current threshold is set to 100. Avoid really long methods.;The method generate_hl() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8049;openemr;17697;19;0;interface\orders\single_order_results.inc.php;57;246;ExcessiveMethodLength;Code Size Rules;OpenEMR;;generate_result_row;3;The function generate_result_row() has 190 lines of code. Current threshold is set to 100. Avoid really long methods.;The function generate_result_row() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8050;openemr;17705;19;0;interface\patient_file\summary\add_edit_issue.php;120;235;ExcessiveMethodLength;Code Size Rules;OpenEMR;;ActiveIssueCodeRecycleFn;3;The function ActiveIssueCodeRecycleFn() has 116 lines of code. Current threshold is set to 100. Avoid really long methods.;The function ActiveIssueCodeRecycleFn() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8051;openemr;17721;19;0;interface\reports\sales_by_item.php;55;229;ExcessiveMethodLength;Code Size Rules;OpenEMR;;thisLineItem;3;The function thisLineItem() has 175 lines of code. Current threshold is set to 100. Avoid really long methods.;The function thisLineItem() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8052;openemr;17737;19;0;library\appointments.inc.php;46;248;ExcessiveMethodLength;Code Size Rules;#NAME?;;fetchEvents;3;The function fetchEvents() has 203 lines of code. Current threshold is set to 100. Avoid really long methods.;The function fetchEvents() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8053;openemr;17764;19;0;library\classes\rulesets\Amc\library\AbstractAmcReport.php;75;202;ExcessiveMethodLength;Code Size Rules;OpenEMR;AbstractAmcReport;;3;The method execute() has 128 lines of code. Current threshold is set to 100. Avoid really long methods.;The method execute() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8054;openemr;17766;19;0;library\classes\rulesets\Amc\library\AbstractAmcReport.php;204;320;ExcessiveMethodLength;Code Size Rules;OpenEMR;AbstractAmcReport;;3;The method collectObjects() has 117 lines of code. Current threshold is set to 100. Avoid really long methods.;The method collectObjects() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8055;openemr;17817;19;0;library\classes\rulesets\Cqm\library\AbstractCqmReport.php;62;186;ExcessiveMethodLength;Code Size Rules;#NAME?;AbstractCqmReport;;3;The method execute() has 125 lines of code. Current threshold is set to 100. Avoid really long methods.;The method execute() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8056;openemr;17842;19;0;library\clinical_rules.php;77;216;ExcessiveMethodLength;Code Size Rules;OpenEMR;;clinical_summary_widget;3;The function clinical_summary_widget() has 140 lines of code. Current threshold is set to 100. Avoid really long methods.;The function clinical_summary_widget() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8057;openemr;17857;19;0;library\documents.php;96;237;ExcessiveMethodLength;Code Size Rules;OpenEMR;;get_extension;3;The function get_extension() has 142 lines of code. Current threshold is set to 100. Avoid really long methods.;The function get_extension() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8058;openemr;17862;19;24;library\patient_tracker.inc.php;30;144;ExcessiveMethodLength;Code Size Rules;OpenEMR;;get_Tracker_Time_Interval;3;The function get_Tracker_Time_Interval() has 115 lines of code. Current threshold is set to 100. Avoid really long methods.;The function get_Tracker_Time_Interval() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;5_0_1;2016-03-24;2018-04-21;758;1
8059;openemr;17884;19;0;myportal\soap_service\server_med_rec.php;590;725;ExcessiveMethodLength;Code Size Rules;#NAME?;Userforms;;3;The method transmitCCD() has 136 lines of code. Current threshold is set to 100. Avoid really long methods.;The method transmitCCD() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_1;;2016-03-24;2019-10-11;1296;0
8060;openemr;17903;20;0;gacl\gacl.class.php;118;219;ExcessiveMethodLength;Code Size Rules;phpGACL;gacl;;3;The method __construct() has 102 lines of code. Current threshold is set to 100. Avoid really long methods.;The method __construct() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;;2016-05-18;2019-10-11;1241;0
8061;openemr;17924;20;21;interface\modules\zend_modules\library\Zend\Cache\Storage\Adapter\Filesystem.php;1380;1487;ExcessiveMethodLength;Code Size Rules;Zend\Cache\Storage\Adapter;Filesystem;;3;The method prepareDirectoryStructure() has 108 lines of code. Current threshold is set to 100. Avoid really long methods.;The method prepareDirectoryStructure() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8062;openemr;17972;20;21;interface\modules\zend_modules\library\Zend\Code\Reflection\MethodReflection.php;214;329;ExcessiveMethodLength;Code Size Rules;Zend\Code\Reflection;MethodReflection;;3;The method extractMethodContents() has 116 lines of code. Current threshold is set to 100. Avoid really long methods.;The method extractMethodContents() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8063;openemr;18002;20;21;interface\modules\zend_modules\library\Zend\Console\RouteMatcher\DefaultRouteMatcher.php;100;442;ExcessiveMethodLength;Code Size Rules;Zend\Console\RouteMatcher;DefaultRouteMatcher;;3;The method parseDefinition() has 343 lines of code. Current threshold is set to 100. Avoid really long methods.;The method parseDefinition() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8064;openemr;18007;20;21;interface\modules\zend_modules\library\Zend\Console\RouteMatcher\DefaultRouteMatcher.php;481;779;ExcessiveMethodLength;Code Size Rules;Zend\Console\RouteMatcher;DefaultRouteMatcher;;3;The method match() has 299 lines of code. Current threshold is set to 100. Avoid really long methods.;The method match() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8065;openemr;18035;20;21;interface\modules\zend_modules\library\Zend\Db\Adapter\Driver\Pdo\Connection.php;156;268;ExcessiveMethodLength;Code Size Rules;Zend\Db\Adapter\Driver\Pdo;Connection;;3;The method connect() has 113 lines of code. Current threshold is set to 100. Avoid really long methods.;The method connect() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8066;openemr;18048;20;21;interface\modules\zend_modules\library\Zend\Db\Sql\AbstractSql.php;94;193;ExcessiveMethodLength;Code Size Rules;Zend\Db\Sql;AbstractSql;;3;The method processExpression() has 100 lines of code. Current threshold is set to 100. Avoid really long methods.;The method processExpression() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8067;openemr;18130;20;21;interface\modules\zend_modules\library\Zend\Form\Form.php;755;873;ExcessiveMethodLength;Code Size Rules;Zend\Form;Form;;3;The method attachInputFilterDefaults() has 119 lines of code. Current threshold is set to 100. Avoid really long methods.;The method attachInputFilterDefaults() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8068;openemr;18137;20;21;interface\modules\zend_modules\library\Zend\Form\View\Helper\FormMultiCheckbox.php;141;243;ExcessiveMethodLength;Code Size Rules;Zend\Form\View\Helper;FormMultiCheckbox;;3;The method renderOptions() has 103 lines of code. Current threshold is set to 100. Avoid really long methods.;The method renderOptions() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8069;openemr;18215;20;21;interface\modules\zend_modules\library\Zend\I18n\Validator\IsFloat.php;110;252;ExcessiveMethodLength;Code Size Rules;Zend\I18n\Validator;IsFloat;;3;The method isValid() has 143 lines of code. Current threshold is set to 100. Avoid really long methods.;The method isValid() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8070;openemr;18306;20;21;interface\modules\zend_modules\library\Zend\Mvc\Service\ModuleManagerFactory.php;35;142;ExcessiveMethodLength;Code Size Rules;Zend\Mvc\Service;ModuleManagerFactory;;3;The method createService() has 108 lines of code. Current threshold is set to 100. Avoid really long methods.;The method createService() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8071;openemr;18391;20;24;library\Claim.class.php;121;255;ExcessiveMethodLength;Code Size Rules;#NAME?;Claim;;3;The method __construct() has 135 lines of code. Current threshold is set to 100. Avoid really long methods.;The method __construct() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_1;2016-05-18;2018-04-21;703;1
8072;openemr;18428;20;21;library\Smarty\Smarty.class.php;1118;1311;ExcessiveMethodLength;Code Size Rules;Smarty;Smarty;;3;The method fetch() has 194 lines of code. Current threshold is set to 100. Avoid really long methods.;The method fetch() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8073;openemr;18460;20;21;library\Smarty\Smarty_Compiler.class.php;81;214;ExcessiveMethodLength;Code Size Rules;Smarty;Smarty_Compiler;;3;The method __construct() has 134 lines of code. Current threshold is set to 100. Avoid really long methods.;The method __construct() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8074;openemr;18463;20;21;library\Smarty\Smarty_Compiler.class.php;225;427;ExcessiveMethodLength;Code Size Rules;Smarty;Smarty_Compiler;;3;The method _compile_file() has 203 lines of code. Current threshold is set to 100. Avoid really long methods.;The method _compile_file() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8075;openemr;18467;20;21;library\Smarty\Smarty_Compiler.class.php;435;594;ExcessiveMethodLength;Code Size Rules;Smarty;Smarty_Compiler;;3;The method _compile_tag() has 160 lines of code. Current threshold is set to 100. Avoid really long methods.;The method _compile_tag() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8076;openemr;18487;20;21;library\Smarty\Smarty_Compiler.class.php;1253;1420;ExcessiveMethodLength;Code Size Rules;Smarty;Smarty_Compiler;;3;The method _compile_if_tag() has 168 lines of code. Current threshold is set to 100. Avoid really long methods.;The method _compile_if_tag() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8077;openemr;18499;20;21;library\Smarty\Smarty_Compiler.class.php;1709;1836;ExcessiveMethodLength;Code Size Rules;Smarty;Smarty_Compiler;;3;The method _parse_var() has 128 lines of code. Current threshold is set to 100. Avoid really long methods.;The method _parse_var() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
8078;openemr;18506;20;21;library\Smarty\Smarty_Compiler.class.php;1995;2174;ExcessiveMethodLength;Code Size Rules;Smarty;Smarty_Compiler;;3;The method _compile_smarty_ref() has 180 lines of code. Current threshold is set to 100. Avoid really long methods.;The method _compile_smarty_ref() has  lines of code. Current threshold is set to . Avoid really long methods.;4_2_2;5_0_0;2016-05-18;2017-02-14;272;1
